User_ID,Age,Country,Subscription_Type,Signup_Date,Watch_Hours,Churn_Status
U112425,35,India,Basic,2024-01-14,21.57,Active
U112426,17,Canada,Premium,2023-12-20,50.73,Active
U112427,29,Japan,Mobile,2025-09-21,47.85,Active
U112428,50,Spain,Mobile,2024-11-19,0.9,Active
U112429,41,Spain,Standard,2023-07-05,43.48,Active
U112430,43,India,Basic,2023-04-12,28.44,Active
U112431,73,Australia,Premium,2023-07-28,19.07,Churned
U112432,37,India,Basic,2023-01-09,17.47,Churned
U112433,16,Germany,Mobile,2023-11-22,11.75,Active
U112434,20,Germany,Premium,2024-09-10,111.82,Active
U112435,37,United States,Standard,2024-10-14,39.59,Active
U112436,34,Canada,Basic,2022-03-03,6.98,Active
U112437,31,Germany,Basic,2022-04-03,25.45,Active
U112438,32,Japan,Standard,2024-07-06,44.39,Active
U112439,24,South Korea,Standard,2024-02-22,22.02,Active
U112440,38,United Kingdom,Premium,2022-03-25,123.87,Active
U112441,50,India,Premium,2025-11-11,11.22,Active
U112442,54,United States,Standard,2025-11-28,21.58,Churned
U112443,54,India,Basic,2022-04-09,33.98,Active
U112444,22,Canada,Standard,2022-01-09,96.3,Active
U112445,33,United States,Basic,2022-05-06,49.47,Active
U112446,30,United Kingdom,Premium,2024-08-08,11.49,Churned
U112447,41,Brazil,Premium,2025-10-09,42.79,Active
U112448,33,Australia,Premium,2023-08-16,78.85,Active
U112449,31,France,Standard,2025-04-28,55.72,Active
U112450,51,United States,Basic,2022-11-03,26.21,Active
U112451,35,United Kingdom,Premium,2022-01-01,66.34,Active
U112452,35,United States,Premium,2023-12-06,4.7,Churned
U112453,38,Spain,Premium,2023-10-21,35.42,Active
U112454,42,Germany,Standard,2025-12-25,90.28,Active
U112455,42,India,Mobile,2023-03-28,14.29,Churned
U112456,52,India,Basic,2023-09-24,31.07,Active
U112457,18,France,Standard,2022-09-02,75.35,Active
U112458,37,United Kingdom,Premium,2023-08-08,34.99,Active
U112459,32,Mexico,Basic,2022-03-18,13.2,Churned
U112460,30,South Korea,Premium,2023-05-16,4.96,Active
U112461,43,Germany,Standard,2022-12-31,151.07,Active
U112462,49,Australia,Basic,2023-07-06,82.09,Active
U112463,26,Canada,Basic,2024-08-10,72.79,Active
U112464,54,Japan,Premium,2025-02-19,21.88,Churned
U112465,16,India,Premium,2023-03-20,132.33,Active
U112466,41,Australia,Standard,2025-06-30,100.11,Active
U112467,23,Australia,Basic,2023-03-26,15.33,Churned
U112468,26,France,Basic,2022-04-25,76.43,Active
U112469,34,India,Basic,2023-01-19,5.9,Churned
U112470,29,Spain,Premium,2022-12-17,25.7,Active
U112471,16,Brazil,Basic,2022-05-22,118.67,Active
U112472,41,United States,Basic,2024-08-20,19.11,Churned
U112473,43,Canada,Basic,2024-05-15,50.2,Active
U112474,32,Canada,Standard,2023-03-22,16.79,Active
U112475,31,India,Premium,2024-12-03,35.97,Active
U112476,29,United States,Premium,2022-11-19,26.66,Active
U112477,16,Brazil,Standard,2025-12-01,54.51,Active
U112478,16,France,Mobile,2023-05-26,30.89,Active
U112479,43,India,Standard,2022-11-27,18.55,Active
U112480,46,Canada,Mobile,2024-12-26,44.48,Active
U112481,41,Mexico,Premium,2022-08-26,20.44,Active
U112482,38,Mexico,Basic,2025-11-01,38.95,Active
U112483,43,United States,Premium,2024-10-29,31.9,Active
U112484,42,Japan,Standard,2022-10-27,50.4,Active
U112485,24,Brazil,Premium,2023-04-17,32.8,Active
U112486,36,Japan,Basic,2025-11-12,23.34,Active
U112487,30,Germany,Standard,2024-01-13,12.9,Churned
U112488,30,Mexico,Mobile,2024-03-12,24.18,Churned
U112489,47,Canada,Basic,2024-10-31,30.58,Active
U112490,52,Germany,Basic,2023-01-10,98.35,Active
U112491,16,Spain,Basic,2023-09-05,9.48,Churned
U112492,30,Mexico,Standard,2023-09-05,53.24,Active
U112493,30,India,Premium,2023-06-27,130.09,Active
U112494,47,Japan,Premium,2023-04-04,17.74,Churned
U112495,16,Mexico,Mobile,2023-10-04,107.11,Active
U112496,16,France,Standard,2025-02-23,7.64,Churned
U112497,43,France,Standard,2023-10-30,25.69,Active
U112498,45,Japan,Basic,2022-05-09,23.9,Active
U112499,16,India,Basic,2022-01-02,22.54,Active
U112500,32,India,Premium,2022-01-31,37.79,Churned
U112501,52,United States,Basic,2022-10-03,41.93,Active
U112502,21,Japan,Basic,2025-01-16,25.95,Active
U112503,35,Mexico,Mobile,2024-06-08,16.75,Churned
U112504,40,United Kingdom,Standard,2023-05-25,113.94,Active
U112505,16,Japan,Basic,2022-01-26,25.68,Active
U112506,27,Germany,Premium,2023-04-25,14.87,Active
U112507,16,United States,Standard,2023-02-08,9.74,Churned
U112508,32,United States,Premium,2023-12-27,28.77,Active
U112509,24,United Kingdom,Premium,2023-10-06,51.53,Active
U112510,36,Canada,Basic,2022-09-09,50.45,Active
U112511,41,South Korea,Basic,2023-10-08,27.2,Active
U112512,50,Brazil,Basic,2022-06-26,30.76,Churned
U112513,61,Spain,Premium,2022-03-11,55.94,Active
U112514,36,United States,Standard,2025-09-11,18.76,Active
U112515,30,Canada,Premium,2025-07-02,3.25,Active
U112516,29,India,Standard,2025-12-24,43.98,Active
U112517,22,Brazil,Standard,2022-05-13,30.66,Active
U112518,39,Canada,Basic,2024-09-16,54.96,Active
U112519,28,Brazil,Basic,2025-07-02,14.95,Active
U112520,40,Japan,Standard,2023-08-10,9.59,Churned
U112521,22,Brazil,Standard,2025-12-17,81.43,Active
U112522,28,United States,Mobile,2025-11-11,56.63,Active
U112523,39,France,Basic,2022-09-18,43.83,Active
U112524,32,South Korea,Premium,2025-06-19,25.49,Active
U112525,16,Canada,Basic,2022-04-14,27.95,Churned
U112526,33,Mexico,Premium,2022-08-15,23.26,Active
U112527,24,South Korea,Basic,2022-06-26,61.08,Active
U112528,48,India,Premium,2025-12-03,261.93,Active
U112529,45,Japan,Basic,2025-05-29,45.56,Active
U112530,16,Germany,Basic,2023-02-13,53.24,Active
U112531,43,United States,Standard,2025-11-20,85.29,Active
U112532,38,Japan,Standard,2022-07-06,13.27,Churned
U112533,16,South Korea,Standard,2024-05-13,108.25,Active
U112534,44,Germany,Standard,2025-06-16,35.1,Active
U112535,18,India,Mobile,2025-10-14,18.02,Active
U112536,47,Japan,Standard,2022-11-19,2.85,Active
U112537,26,India,Standard,2025-01-28,44.64,Active
U112538,16,India,Premium,2024-09-28,138.13,Active
U112539,59,Australia,Premium,2024-04-10,46.05,Active
U112540,16,Brazil,Standard,2025-03-21,18.84,Active
U112541,24,Japan,Standard,2025-08-27,27.2,Churned
U112542,26,United States,Basic,2022-08-04,10.11,Churned
U112543,28,Germany,Standard,2023-11-15,74.7,Active
U112544,42,India,Standard,2022-11-04,24.33,Active
U112545,34,India,Premium,2023-08-24,84.91,Active
U112546,46,Mexico,Premium,2023-07-07,72.14,Active
U112547,38,United States,Basic,2024-11-17,19.6,Active
U112548,16,Australia,Basic,2024-06-18,36.69,Active
U112549,40,Germany,Standard,2024-12-29,15.72,Churned
U112550,36,India,Standard,2024-10-27,45.69,Active
U112551,26,India,Standard,2023-06-02,74.44,Active
U112552,58,India,Premium,2024-07-28,23.34,Active
U112553,41,Germany,Standard,2023-11-26,72.71,Active
U112554,45,United States,Mobile,2024-02-23,11.3,Active
U112555,45,Spain,Standard,2022-11-12,76.68,Active
U112556,28,India,Basic,2023-02-07,11.65,Active
U112557,41,United Kingdom,Standard,2022-06-24,24.14,Churned
U112558,37,India,Premium,2022-08-21,24.38,Active
U112559,27,Japan,Basic,2023-05-29,12.95,Active
U112560,19,India,Basic,2022-09-28,4.84,Active
U112561,34,South Korea,Standard,2023-12-21,2.58,Churned
U112562,41,Canada,Premium,2024-11-13,51.24,Active
U112563,34,Spain,Mobile,2022-08-18,13.36,Churned
U112564,31,United States,Standard,2022-11-02,11.55,Active
U112565,34,South Korea,Basic,2022-08-26,29.47,Active
U112566,30,United States,Standard,2025-03-30,22.75,Active
U112567,52,United States,Standard,2022-07-01,43.75,Active
U112568,37,France,Mobile,2025-09-09,58.98,Active
U112569,28,France,Standard,2025-07-02,14.74,Active
U112570,16,United States,Premium,2023-07-18,37.51,Active
U112571,31,Japan,Mobile,2024-10-10,71.33,Active
U112572,27,Canada,Premium,2022-09-23,48.81,Active
U112573,26,United States,Basic,2022-08-01,30.95,Active
U112574,45,India,Premium,2024-08-23,84.86,Active
U112575,34,Australia,Standard,2024-08-23,17.08,Churned
U112576,16,Germany,Standard,2023-03-18,71.15,Active
U112577,41,United States,Mobile,2023-12-11,5.65,Churned
U112578,16,India,Basic,2024-02-06,22.21,Active
U112579,42,France,Standard,2024-04-05,28.06,Active
U112580,28,Brazil,Basic,2023-02-19,18.67,Churned
U112581,35,Germany,Basic,2025-04-24,37.79,Active
U112582,33,India,Premium,2024-05-31,1.82,Churned
U112583,32,India,Premium,2023-11-26,27.92,Active
U112584,36,United Kingdom,Premium,2024-01-29,52.65,Active
U112585,34,United States,Standard,2023-02-25,62.53,Active
U112586,56,India,Basic,2023-05-14,46.91,Active
U112587,36,India,Standard,2025-02-13,13.73,Churned
U112588,36,South Korea,Standard,2022-07-10,53.72,Active
U112589,25,United States,Premium,2022-08-21,18.48,Active
U112590,38,Spain,Premium,2022-09-04,96.08,Active
U112591,21,Mexico,Mobile,2025-09-12,50.43,Churned
U112592,47,United Kingdom,Premium,2025-03-28,36.81,Active
U112593,16,Australia,Standard,2025-10-06,49.27,Active
U112594,23,India,Premium,2023-04-04,11.11,Active
U112595,16,Brazil,Premium,2023-05-19,88.97,Active
U112596,39,Brazil,Mobile,2023-02-15,4.17,Churned
U112597,28,France,Standard,2025-02-01,41.19,Active
U112598,42,United Kingdom,Premium,2025-01-11,46.14,Active
U112599,22,India,Standard,2025-09-08,87.35,Active
U112600,40,South Korea,Premium,2023-02-20,41.03,Churned
U112601,40,South Korea,Mobile,2025-09-04,12.25,Active
U112602,36,United States,Mobile,2025-10-19,50.25,Active
U112603,34,Canada,Basic,2022-06-16,24.42,Churned
U112604,35,South Korea,Basic,2023-05-23,65.94,Active
U112605,23,India,Premium,2022-09-02,45.28,Active
U112606,21,United States,Premium,2025-12-01,46.91,Active
U112607,40,South Korea,Mobile,2023-12-17,45.31,Active
U112608,29,Japan,Standard,2022-01-18,77.66,Active
U112609,39,India,Premium,2024-03-17,67.68,Active
U112610,52,United States,Premium,2022-09-20,73.62,Active
U112611,28,India,Basic,2023-05-18,43.69,Active
U112612,26,Spain,Basic,2024-04-19,30.76,Churned
U112613,30,Brazil,Premium,2022-04-22,27.78,Active
U112614,34,Germany,Basic,2025-08-25,14.76,Active
U112615,41,India,Premium,2023-09-20,46.66,Active
U112616,33,Brazil,Standard,2024-08-01,117.21,Active
U112617,58,Spain,Standard,2023-02-15,41.38,Active
U112618,39,France,Basic,2025-01-26,7.59,Churned
U112619,43,Brazil,Mobile,2023-10-16,14.38,Active
U112620,33,France,Premium,2024-01-24,52.53,Active
U112621,46,Brazil,Premium,2023-02-04,50.88,Active
U112622,31,Japan,Premium,2022-10-01,19.03,Active
U112623,26,United Kingdom,Standard,2023-09-29,25.97,Active
U112624,44,South Korea,Mobile,2023-04-11,44.7,Churned
U112625,33,South Korea,Standard,2024-05-08,11.09,Active
U112626,36,India,Standard,2024-05-11,8.76,Churned
U112627,45,France,Basic,2023-06-11,0.0,Active
U112628,35,United States,Standard,2022-07-16,64.57,Active
U112629,32,Canada,Premium,2022-11-04,40.13,Active
U112630,27,Mexico,Standard,2023-01-31,20.63,Active
U112631,46,United States,Premium,2023-08-03,34.43,Active
U112632,29,Spain,Mobile,2025-01-04,2.93,Churned
U112633,33,Canada,Standard,2023-01-16,52.23,Churned
U112634,37,Canada,Basic,2024-12-13,122.32,Active
U112635,37,India,Premium,2022-04-04,23.38,Active
U112636,46,Brazil,Basic,2024-08-10,29.64,Active
U112637,33,Brazil,Premium,2024-07-14,131.94,Active
U112638,50,France,Standard,2025-03-04,73.31,Active
U112639,31,Brazil,Standard,2024-07-14,25.54,Active
U112640,38,United Kingdom,Standard,2023-04-07,17.99,Active
U112641,31,Brazil,Standard,2023-04-10,116.84,Active
U112642,59,Spain,Standard,2025-03-27,53.27,Active
U112643,29,Japan,Standard,2025-11-01,11.0,Active
U112644,30,Brazil,Standard,2024-01-14,53.31,Active
U112645,35,Canada,Mobile,2025-02-25,11.17,Active
U112646,30,United States,Basic,2025-12-09,55.48,Churned
U112647,37,France,Standard,2025-08-10,10.27,Churned
U112648,48,Japan,Basic,2022-02-20,52.29,Churned
U112649,35,United States,Standard,2023-11-17,47.7,Active
U112650,36,India,Basic,2024-05-28,2.58,Active
U112651,31,Germany,Premium,2024-02-04,96.17,Active
U112652,27,Canada,Basic,2024-05-07,94.2,Active
U112653,35,United States,Premium,2024-10-06,60.7,Active
U112654,34,Spain,Basic,2022-11-30,10.03,Churned
U112655,48,Germany,Standard,2024-05-08,7.34,Churned
U112656,22,France,Basic,2024-09-01,20.62,Churned
U112657,51,India,Premium,2024-09-02,65.28,Active
U112658,32,Germany,Mobile,2024-05-04,13.59,Active
U112659,35,Spain,Basic,2023-09-24,6.41,Active
U112660,21,Brazil,Mobile,2023-06-05,27.04,Churned
U112661,40,Canada,Standard,2022-07-13,108.86,Active
U112662,22,South Korea,Standard,2025-01-13,24.07,Active
U112663,38,United Kingdom,Premium,2025-03-31,21.31,Active
U112664,37,Australia,Basic,2025-12-10,52.9,Active
U112665,30,Brazil,Standard,2023-07-20,69.04,Active
U112666,16,United Kingdom,Basic,2022-11-05,36.81,Churned
U112667,59,South Korea,Premium,2024-06-07,93.85,Active
U112668,21,United States,Standard,2024-05-26,50.63,Churned
U112669,37,Mexico,Mobile,2023-06-23,4.11,Active
U112670,25,India,Basic,2023-05-16,37.54,Active
U112671,46,France,Mobile,2023-12-05,23.12,Active
U112672,29,Germany,Basic,2023-09-11,56.37,Churned
U112673,24,South Korea,Premium,2024-07-21,24.24,Active
U112674,41,Spain,Standard,2024-11-22,11.75,Churned
U112675,18,Spain,Basic,2024-04-24,42.09,Churned
U112676,29,France,Basic,2024-09-27,37.23,Active
U112677,42,Canada,Premium,2022-07-25,56.69,Active
U112678,52,Germany,Basic,2023-04-02,20.92,Active
U112679,22,United States,Standard,2022-12-10,38.24,Active
U112680,26,Brazil,Mobile,2025-03-11,16.81,Churned
U112681,38,Japan,Standard,2022-09-11,74.53,Active
U112682,16,United States,Basic,2025-06-20,28.81,Active
U112683,50,Japan,Basic,2024-04-20,23.26,Active
U112684,22,Germany,Basic,2022-09-13,27.88,Active
U112685,28,Canada,Standard,2023-07-31,52.04,Active
U112686,37,Japan,Premium,2022-03-22,77.53,Active
U112687,34,France,Standard,2022-12-26,97.38,Active
U112688,22,United Kingdom,Basic,2024-05-28,59.7,Active
U112689,54,Japan,Premium,2022-03-06,16.3,Active
U112690,16,Japan,Standard,2024-02-03,70.73,Active
U112691,20,United Kingdom,Standard,2025-01-25,16.23,Active
U112692,26,South Korea,Mobile,2022-12-20,19.59,Active
U112693,22,United States,Standard,2022-03-20,8.08,Churned
U112694,48,Canada,Standard,2024-06-28,22.11,Active
U112695,16,Mexico,Premium,2023-07-10,51.68,Churned
U112696,52,United States,Premium,2023-08-22,103.4,Active
U112697,30,Japan,Premium,2023-10-28,56.06,Active
U112698,17,France,Premium,2024-05-08,28.3,Active
U112699,16,Japan,Standard,2023-10-24,35.44,Active
U112700,31,Brazil,Standard,2023-03-20,57.93,Active
U112701,25,South Korea,Premium,2022-07-22,109.68,Active
U112702,36,United Kingdom,Premium,2025-12-08,41.11,Active
U112703,28,Brazil,Premium,2024-11-01,69.05,Active
U112704,45,Spain,Standard,2024-08-25,118.09,Active
U112705,32,United Kingdom,Premium,2022-11-28,6.24,Churned
U112706,28,Mexico,Basic,2022-01-29,33.16,Active
U112707,45,Canada,Basic,2024-07-07,12.85,Active
U112708,36,Brazil,Standard,2025-08-10,44.77,Active
U112709,43,Mexico,Basic,2023-07-06,15.14,Active
U112710,47,India,Premium,2022-06-23,100.58,Active
U112711,30,Spain,Basic,2024-01-31,27.28,Active
U112712,34,South Korea,Premium,2025-12-11,73.59,Active
U112713,44,Germany,Standard,2023-10-23,57.98,Active
U112714,16,Brazil,Basic,2023-05-10,68.64,Active
U112715,32,Mexico,Basic,2025-10-26,8.9,Churned
U112716,31,Australia,Standard,2022-12-17,42.56,Active
U112717,38,Germany,Premium,2023-05-21,34.41,Active
U112718,24,Australia,Standard,2022-12-21,55.27,Active
U112719,47,Germany,Basic,2022-08-12,5.0,Active
U112720,25,Canada,Standard,2025-07-18,47.71,Active
U112721,28,Japan,Basic,2023-06-11,16.22,Active
U112722,26,United States,Basic,2025-03-12,16.69,Active
U112723,48,United States,Mobile,2023-12-30,161.6,Active
U112724,16,Canada,Basic,2024-11-28,31.62,Active
U112725,55,United States,Basic,2022-04-07,76.22,Active
U112726,51,France,Mobile,2024-04-12,10.84,Churned
U112727,27,Germany,Premium,2025-09-02,39.48,Active
U112728,46,India,Standard,2025-12-12,39.82,Active
U112729,35,Canada,Premium,2022-10-18,82.83,Active
U112730,53,Canada,Mobile,2025-01-22,29.6,Churned
U112731,45,South Korea,Basic,2025-09-20,115.14,Active
U112732,60,Mexico,Basic,2024-12-07,58.77,Active
U112733,16,Canada,Mobile,2023-08-14,26.21,Churned
U112734,36,Canada,Premium,2022-07-14,75.19,Active
U112735,16,Germany,Mobile,2024-03-21,27.07,Churned
U112736,27,Canada,Standard,2022-02-07,46.7,Active
U112737,60,Brazil,Mobile,2024-09-24,38.64,Active
U112738,39,Brazil,Standard,2023-08-23,22.78,Active
U112739,45,Japan,Premium,2022-04-05,29.29,Active
U112740,40,Canada,Mobile,2024-10-24,10.21,Active
U112741,39,India,Basic,2023-08-28,55.28,Active
U112742,27,Brazil,Basic,2024-01-07,16.21,Active
U112743,25,India,Standard,2023-02-16,47.78,Churned
U112744,27,Germany,Premium,2023-09-26,63.8,Active
U112745,16,Brazil,Basic,2022-09-04,5.49,Churned
U112746,33,India,Premium,2022-10-02,33.28,Active
U112747,36,United Kingdom,Standard,2024-09-03,15.44,Churned
U112748,26,United States,Standard,2025-04-29,36.45,Active
U112749,32,France,Standard,2022-08-30,62.75,Active
U112750,40,Brazil,Mobile,2022-08-24,50.69,Active
U112751,44,India,Basic,2024-05-01,40.86,Active
U112752,19,United Kingdom,Standard,2024-03-26,69.79,Active
U112753,24,South Korea,Basic,2023-07-25,77.62,Active
U112754,43,Mexico,Mobile,2025-12-15,16.05,Active
U112755,41,France,Premium,2025-11-26,34.25,Churned
U112756,50,Brazil,Basic,2024-07-23,27.0,Churned
U112757,49,Japan,Standard,2025-08-16,26.83,Active
U112758,62,Spain,Standard,2023-10-29,42.5,Active
U112759,30,India,Standard,2022-01-12,80.68,Active
U112760,52,France,Premium,2022-06-05,17.15,Active
U112761,22,France,Standard,2025-03-29,106.24,Active
U112762,62,Mexico,Standard,2022-07-02,43.76,Active
U112763,39,Spain,Premium,2022-09-04,46.75,Active
U112764,40,India,Standard,2024-09-21,33.95,Active
U112765,45,Germany,Basic,2023-11-18,38.27,Active
U112766,17,India,Basic,2022-12-17,49.87,Active
U112767,21,United States,Standard,2025-03-31,32.65,Active
U112768,35,Australia,Premium,2024-11-15,190.71,Active
U112769,38,France,Basic,2023-02-24,8.29,Active
U112770,58,Brazil,Standard,2022-10-29,18.1,Active
U112771,22,Canada,Basic,2024-12-07,22.48,Active
U112772,52,United States,Premium,2022-12-11,134.83,Active
U112773,30,Brazil,Basic,2022-12-18,58.43,Active
U112774,30,India,Standard,2025-07-10,33.96,Active
U112775,32,Canada,Basic,2025-06-28,0.0,Active
U112776,30,United States,Standard,2025-11-27,84.55,Active
U112777,39,India,Basic,2023-10-03,13.09,Active
U112778,29,United Kingdom,Standard,2024-11-30,2.22,Churned
U112779,17,United Kingdom,Premium,2022-10-18,121.06,Active
U112780,30,Canada,Basic,2025-12-16,24.25,Active
U112781,39,United Kingdom,Premium,2022-03-19,100.38,Active
U112782,17,United States,Standard,2025-06-05,28.47,Churned
U112783,40,India,Standard,2024-06-04,46.83,Active
U112784,48,Australia,Standard,2025-10-01,20.5,Active
U112785,51,India,Standard,2024-09-24,19.41,Active
U112786,38,United Kingdom,Premium,2022-10-08,40.93,Active
U112787,16,United States,Premium,2024-09-20,42.9,Active
U112788,41,Spain,Premium,2024-12-20,69.33,Active
U112789,45,Japan,Basic,2023-12-28,0.0,Churned
U112790,25,India,Premium,2024-05-08,59.69,Active
U112791,33,South Korea,Basic,2023-08-12,41.19,Active
U112792,39,France,Standard,2023-01-28,110.52,Active
U112793,55,South Korea,Basic,2024-06-22,40.19,Active
U112794,30,Germany,Basic,2024-01-07,0.0,Churned
U112795,44,United States,Premium,2022-02-18,30.02,Active
U112796,37,Japan,Mobile,2025-01-11,42.01,Active
U112797,36,India,Basic,2022-12-16,18.97,Churned
U112798,49,United States,Standard,2022-03-09,15.28,Active
U112799,24,Mexico,Premium,2023-01-09,43.7,Active
U112800,36,Canada,Mobile,2025-07-28,7.93,Churned
